Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Age,Gender,Segment,Region,State,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-100153,2023-07-26,2023-07-30,CUST-9558,Suresh Joshi,45.0,Male,Consumer,North,Delhi,Furniture,Furnishings,Wall Clock,634.39,6,0.3,60.63
ORD-100154,2024-12-23,2024-12-25,CUST-5661,Arjun Mehta,28.0,Male,Consumer,East,West Bengal,Furniture,Chairs,Executive Leather Chair,1230.58,3,0.15,129.64
ORD-100155,2022-11-01,2022-11-03,CUST-6837,Priya Nair,52.0,Female,Corporate,Central,Chhattisgarh,Furniture,Chairs,Executive Leather Chair,1268.87,3,0.1,392.79
ORD-100156,2024-01-09,2024-01-15,CUST-2213,Meera Mehta,36.0,Female,Consumer,East,Odisha,Office Supplies,Labels,Address Labels,74.3,3,0.3,-2.17
ORD-100157,2024-05-08,2024-05-14,CUST-7176,Karan Patel,37.0,Male,Corporate,South,Tamil Nadu,Technology,Accessories,USB-C Hub,1800.58,4,0.0,636.68
ORD-100158,2022-10-28,2022-10-29,CUST-9709,Sanjay Singh,40.0,Male,Home Office,Central,Chhattisgarh,Office Supplies,Binders,3-Ring Binder,15.15,1,0.2,1.35
ORD-100159,2024-03-26,2024-03-29,CUST-8775,Sneha Gupta,32.0,Female,Consumer,North,Haryana,Office Supplies,Storage,Storage Box Set,272.07,6,0.0,65.11
ORD-100160,2023-02-18,2023-02-23,CUST-6279,Ritu Mehta,22.0,Female,Corporate,East,Odisha,Furniture,Chairs,Executive Leather Chair,464.6,4,0.0,181.94
ORD-100161,2023-12-11,2023-12-12,CUST-8775,Sneha Gupta,31.0,Female,Consumer,East,Odisha,Office Supplies,Labels,Address Labels,192.19,5,0.3,21.17
ORD-100162,2023-12-12,2023-12-17,CUST-2785,Ritu Iyer,48.0,Female,Consumer,North,Punjab,Office Supplies,Labels,Shipping Labels,102.23,7,0.0,32.68
ORD-100163,2023-09-22,2023-09-24,CUST-1248,Shreya Nair,45.0,Female,Consumer,North,Punjab,Technology,Copiers,Office Copier 200,1315.29,5,0.2,21.08
ORD-100164,2022-05-02,2022-05-07,CUST-5671,Vivek Kapoor,42.0,Male,Consumer,South,Kerala,Furniture,Chairs,Recliner Lounge Chair,1135.99,7,0.0,251.07
ORD-100165,2024-08-11,2024-08-14,CUST-9898,Isha Rao,43.0,Female,Home Office,East,Odisha,Technology,Phones,Smartphone X12,984.51,3,0.1,206.84
ORD-100166,2022-12-24,2022-12-25,CUST-2213,Meera Mehta,36.0,Female,Consumer,Central,Madhya Pradesh,Office Supplies,Binders,View Binder,41.6,1,0.1,9.19
ORD-100167,2022-09-03,2022-09-09,CUST-4299,Sanjay Iyer,37.0,Male,Consumer,North,Haryana,Furniture,Bookcases,Corner Bookcase,1030.49,2,0.0,424.89
ORD-100168,2022-02-27,2022-03-02,CUST-6279,Ritu Mehta,24.0,Female,Corporate,East,Bihar,Office Supplies,Labels,Address Labels,55.17,3,0.0,22.09
ORD-100169,2023-11-13,2023-11-20,CUST-1256,Pooja Iyer,19.0,Female,Corporate,North,Uttar Pradesh,Office Supplies,Envelopes,Mailing Envelopes,23.16,3,0.15,3.93
ORD-100170,2024-01-16,2024-01-19,CUST-8775,Sneha Gupta,34.0,Female,Consumer,East,Bihar,Technology,Accessories,Wireless Mouse,496.7,5,0.2,29.17
ORD-100171,2022-01-23,2022-01-30,CUST-1248,Shreya Nair,49.0,Female,Consumer,South,Tamil Nadu,Furniture,Bookcases,5-Shelf Bookcase,396.91,3,0.0,100.0
ORD-100172,2023-08-25,2023-08-26,CUST-5671,Vivek Kapoor,43.0,Male,Corporate,East,Odisha,Technology,Phones,Cordless Landline,2896.78,4,0.0,1048.29
ORD-100173,2022-10-17,2022-10-23,CUST-6322,Rohan Joshi,30.0,Male,Corporate,South,Kerala,Furniture,Tables,Oak Dining Table,579.05,1,0.15,107.85
ORD-100174,2023-12-19,2023-12-22,CUST-5661,Arjun Mehta,27.0,Male,Consumer,South,Karnataka,Furniture,Furnishings,Curtain Set,2571.66,6,0.0,642.71
ORD-100175,2022-08-19,2022-08-26,CUST-3522,Shreya Gupta,69.0,Female,Home Office,North,Punjab,Office Supplies,Storage,File Cabinet,190.27,3,0.1,27.18
ORD-100176,2024-02-04,2024-02-10,CUST-8890,Anita Joshi,56.0,Female,Consumer,East,West Bengal,Office Supplies,Storage,File Cabinet,40.79,2,0.3,-1.99
ORD-100177,2023-03-16,2023-03-20,CUST-6279,Ritu Mehta,23.0,Female,Consumer,South,Karnataka,Technology,Phones,Cordless Landline,1153.57,6,0.1,281.09
ORD-100178,2024-11-21,2024-11-25,CUST-6322,Rohan Joshi,32.0,Male,Consumer,Central,Chhattisgarh,Office Supplies,Binders,View Binder,194.6,4,0.15,11.3
ORD-100179,2022-06-30,2022-07-04,CUST-7196,Karan Nair,40.0,Male,Home Office,Central,Madhya Pradesh,Technology,Accessories,Wireless Mouse,1063.84,3,0.0,445.4
ORD-100180,2023-01-11,2023-01-16,CUST-1967,Karan Joshi,49.0,Male,Corporate,Central,Madhya Pradesh,Office Supplies,Binders,3-Ring Binder,26.2,1,0.15,6.51
ORD-100181,2022-05-30,2022-06-02,CUST-3155,Karan Iyer,45.0,Male,Home Office,West,Maharashtra,Furniture,Bookcases,5-Shelf Bookcase,232.01,1,0.3,14.94
ORD-100182,2024-11-13,2024-11-14,CUST-6376,Divya Sharma,37.0,Female,Consumer,North,Uttar Pradesh,Technology,Copiers,Office Copier 200,798.64,5,0.4,-101.55
ORD-100183,2024-10-01,2024-10-02,CUST-8549,Vivek Singh,23.0,Male,Home Office,North,Punjab,Furniture,Chairs,Recliner Lounge Chair,258.86,1,0.0,96.38
ORD-100184,2022-11-13,2022-11-18,CUST-4299,Sanjay Iyer,36.0,Male,Consumer,West,Gujarat,Technology,Accessories,USB-C Hub,1756.34,2,0.2,82.55
ORD-100185,2023-12-28,2023-12-29,CUST-5364,Rohan Gupta,39.0,Male,Home Office,Central,Madhya Pradesh,Furniture,Tables,Glass Coffee Table,691.6,7,0.1,170.43
ORD-100186,2024-07-18,2024-07-25,CUST-9022,Shreya Verma,30.0,Female,Corporate,Central,Madhya Pradesh,Technology,Accessories,USB-C Hub,2136.33,6,0.0,788.71
ORD-100187,2023-10-12,2023-10-16,CUST-4573,Arjun Sharma,18.0,Male,Home Office,East,Bihar,Furniture,Bookcases,5-Shelf Bookcase,4031.0,7,0.0,973.06
ORD-100188,2023-09-15,2023-09-18,CUST-2658,Isha Patel,29.0,Female,Consumer,North,Delhi,Furniture,Furnishings,Wall Clock,3547.91,7,0.0,969.06
ORD-100189,2022-11-01,2022-11-02,CUST-6376,Divya Sharma,36.0,Female,Corporate,West,Gujarat,Technology,Phones,Cordless Landline,815.61,4,0.0,311.59
ORD-100190,2022-05-06,2022-05-07,CUST-6681,Vivek Gupta,55.0,Male,Consumer,West,Rajasthan,Technology,Accessories,Mechanical Keyboard,1564.51,4,0.0,
ORD-100191,2024-10-21,2024-10-23,CUST-8537,Vikram Reddy,33.0,Male,Consumer,North,Punjab,Technology,Machines,Laser Printer,3540.61,5,0.15,719.44
ORD-100192,2024-10-24,2024-10-26,CUST-8537,Vikram Reddy,34.0,Male,Consumer,North,Delhi,Technology,Machines,Laser Printer,4246.13,7,0.0,1215.63
ORD-100193,2023-12-11,2023-12-13,CUST-5661,Arjun Mehta,25.0,Male,Consumer,East,West Bengal,Furniture,Tables,Adjustable Standing Desk,570.02,2,0.15,167.13
ORD-100194,2023-01-09,2023-01-12,CUST-1511,Pooja Verma,26.0,Female,Consumer,West,Rajasthan,Furniture,Chairs,Ergo Mesh Office Chair,1139.84,7,0.2,199.36
ORD-100195,2023-01-23,2023-01-27,CUST-4573,Arjun Sharma,18.0,Male,Consumer,North,Haryana,Office Supplies,Envelopes,Window Envelopes,317.27,7,0.0,99.6
ORD-100196,2024-03-23,2024-03-29,CUST-1381,Ritu Rao,18.0,Female,Corporate,Central,Chhattisgarh,Technology,Machines,3D Printer Mini,4079.32,7,0.0,1355.82
ORD-100197,2024-10-20,2024-10-24,CUST-7181,Rahul Gupta,48.0,Male,Home Office,North,Punjab,Furniture,Tables,Oak Dining Table,3557.84,6,,1095.09
ORD-100198,2024-10-10,2024-10-14,CUST-6171,Sanjay Mehta,25.0,Male,Corporate,East,Bihar,Office Supplies,Binders,View Binder,215.03,4,0.15,55.36
ORD-100199,2024-05-30,2024-06-02,CUST-5364,Rohan Gupta,36.0,Male,Consumer,North,Punjab,Furniture,Furnishings,Wall Clock,952.0,2,0.2,24.47
ORD-100200,2023-12-17,2023-12-24,CUST-1169,Manish Kapoor,38.0,Male,Consumer,South,Telangana,Office Supplies,Storage,File Cabinet,213.98,4,0.4,-40.78
ORD-100201,2022-04-24,2022-05-01,CUST-9179,Rahul Nair,46.0,Male,Consumer,North,Delhi,Furniture,Bookcases,Corner Bookcase,488.2,2,0.0,187.26
ORD-100202,2022-08-02,2022-08-05,CUST-1098,Karan Gupta,29.0,Male,Consumer,North,Uttar Pradesh,Furniture,Tables,Glass Coffee Table,546.89,6,0.1,103.65
ORD-100203,2024-10-22,2024-10-24,CUST-3680,Sneha Kapoor,29.0,Female,Home Office,West,Rajasthan,Technology,Machines,Label Maker,3143.34,6,0.2,768.45
ORD-100204,2023-11-24,2023-11-25,CUST-2335,Meera Rao,25.0,Female,Consumer,East,Bihar,Office Supplies,Binders,Clip Binder,427.15,6,0.15,70.37
ORD-100205,2022-01-13,2022-01-18,CUST-3945,Priya Mehta,49.0,Female,Corporate,East,West Bengal,Technology,Machines,3D Printer Mini,672.28,1,0.0,189.29
ORD-100206,2022-05-16,2022-05-21,CUST-5583,Sanjay Gupta,37.0,Male,Consumer,South,Tamil Nadu,Technology,Accessories,Webcam HD,4047.5,5,0.3,293.43
ORD-100207,2023-12-30,2024-01-05,CUST-9022,Shreya Verma,34.0,Female,Consumer,West,Gujarat,Office Supplies,Labels,Shipping Labels,46.62,1,0.1,10.47
ORD-100208,2022-01-07,2022-01-08,CUST-8549,Vivek Singh,22.0,Male,Consumer,Central,Chhattisgarh,Technology,Phones,Budget Smartphone S5,2284.42,5,0.1,586.9
ORD-100209,2022-08-01,2022-08-07,CUST-5609,Shreya Reddy,42.0,Female,Consumer,North,Punjab,Office Supplies,Labels,Shipping Labels,360.08,7,0.2,73.88
ORD-100210,2023-10-06,2023-10-08,CUST-3473,Pooja Joshi,18.0,Female,Consumer,South,Tamil Nadu,Technology,Machines,Laser Printer,729.76,7,0.1,154.4
ORD-100211,2024-02-05,2024-02-11,CUST-1832,Nikhil Reddy,18.0,Male,Consumer,East,West Bengal,Technology,Copiers,Office Copier 200,4211.81,7,0.3,258.45
ORD-100212,2023-12-23,2023-12-24,CUST-2335,Meera Rao,26.0,Female,Consumer,West,Maharashtra,Technology,Accessories,Mechanical Keyboard,3373.81,4,0.2,610.0
ORD-100213,2022-10-15,2022-10-16,CUST-2671,Ritu Rao,34.0,Female,Consumer,West,Gujarat,Office Supplies,Paper,A4 Copy Paper Ream,103.05,3,0.1,28.46
ORD-100214,2024-03-05,2024-03-10,CUST-2766,Shreya Mehta,39.0,Female,Home Office,West,Maharashtra,Technology,Phones,Budget Smartphone S5,1373.22,7,0.0,375.89
ORD-100215,2022-10-27,2022-11-03,CUST-8537,Vikram Reddy,32.0,Male,Consumer,South,Telangana,Office Supplies,Art,Marker Set,124.09,4,0.2,23.73
ORD-100216,2022-12-27,2022-12-29,CUST-1098,Karan Gupta,27.0,Male,Consumer,East,West Bengal,Office Supplies,Envelopes,Mailing Envelopes,33.65,6,0.15,9.16
ORD-100217,2024-04-18,2024-04-21,CUST-1771,Meera Iyer,54.0,Female,Consumer,South,Kerala,Furniture,Bookcases,Corner Bookcase,1377.3,5,0.3,-35.39
ORD-100218,2023-12-21,2023-12-27,CUST-9722,Isha Nair,50.0,Female,Consumer,North,Uttar Pradesh,Furniture,Chairs,Recliner Lounge Chair,181.05,1,0.1,42.23
ORD-100219,2024-08-29,2024-09-03,CUST-2766,Shreya Mehta,37.0,Female,Home Office,South,Telangana,Technology,Accessories,Webcam HD,615.66,4,0.0,192.74
ORD-100220,2023-12-26,2024-01-01,CUST-9697,Kavita Nair,38.0,Female,Home Office,South,Kerala,Furniture,Chairs,Executive Leather Chair,323.89,1,0.15,25.37
ORD-100221,2023-10-25,2023-10-31,CUST-8537,Vikram Reddy,32.0,Male,Consumer,Central,Chhattisgarh,Office Supplies,Binders,View Binder,260.88,4,0.2,59.29
ORD-100222,2022-05-06,2022-05-09,CUST-1098,Karan Gupta,26.0,Male,Consumer,South,Tamil Nadu,Office Supplies,Art,Marker Set,176.63,3,0.1,38.07
ORD-100223,2023-02-18,2023-02-20,CUST-6073,Amit Reddy,25.0,Male,Corporate,Central,Chhattisgarh,Technology,Machines,Label Maker,2459.22,3,0.0,547.86
ORD-100224,2022-11-18,2022-11-19,CUST-4685,Vikram Nair,18.0,Male,Consumer,North,Delhi,Technology,Copiers,Compact Copier,1230.33,7,0.15,293.17
ORD-100225,2022-11-02,2022-11-06,CUST-5583,Sanjay Gupta,38.0,Male,Consumer,West,Gujarat,Office Supplies,Storage,File Cabinet,221.11,6,0.0,91.71
ORD-100226,2024-12-15,2024-12-21,CUST-9179,Rahul Nair,48.0,Male,Consumer,Central,Madhya Pradesh,Technology,Copiers,Compact Copier,2854.64,5,0.15,781.87
ORD-100227,2023-03-24,2023-03-28,CUST-9751,Ritu Joshi,48.0,Female,Corporate,North,Punjab,Office Supplies,Storage,Storage Box Set,5.11,1,0.1,1.08
ORD-100228,2024-10-15,2024-10-17,CUST-4912,Suresh Patel,66.0,Male,Consumer,North,Haryana,Office Supplies,Paper,Notebook Set,487.32,7,0.3,-39.72
ORD-100229,2023-12-10,2023-12-14,CUST-6921,Vivek Sharma,49.0,Male,Home Office,North,Uttar Pradesh,Technology,Accessories,Mechanical Keyboard,5047.16,7,0.1,1765.7
ORD-100230,2024-06-18,2024-06-24,CUST-6073,Amit Reddy,27.0,Male,Corporate,East,West Bengal,Office Supplies,Paper,Notebook Set,87.94,4,0.0,20.55
ORD-100231,2023-08-13,2023-08-16,CUST-5583,Sanjay Gupta,37.0,Male,Corporate,West,Gujarat,Office Supplies,Envelopes,Mailing Envelopes,143.9,4,0.0,53.55
ORD-100232,2023-11-02,2023-11-06,CUST-1479,Karan Reddy,53.0,Male,Consumer,North,Uttar Pradesh,Furniture,Furnishings,Curtain Set,3570.25,6,0.0,780.65
ORD-100233,2023-07-30,2023-08-01,CUST-2671,Ritu Rao,32.0,Female,Consumer,North,Punjab,Office Supplies,Envelopes,Mailing Envelopes,351.69,5,0.1,63.3
ORD-100234,2022-09-13,2022-09-15,CUST-7065,Anjali Mehta,24.0,Female,Corporate,South,Kerala,Technology,Machines,3D Printer Mini,1444.49,7,0.2,81.43
ORD-100235,2024-03-18,2024-03-25,CUST-7278,Rohan Joshi,25.0,Male,Consumer,South,Tamil Nadu,Technology,Accessories,Wireless Mouse,2429.16,3,0.2,73.29
ORD-100236,2022-11-29,2022-12-06,CUST-4044,Rahul Sharma,20.0,Male,Home Office,North,Haryana,Technology,Phones,Budget Smartphone S5,658.87,7,0.0,192.91
ORD-100237,2022-02-03,2022-02-06,CUST-2335,Meera Rao,25.0,Female,Consumer,Central,Chhattisgarh,Technology,Copiers,Office Copier 200,402.86,7,0.1,60.61
ORD-100238,2023-12-19,2023-12-23,CUST-2539,Manish Nair,34.0,Male,Corporate,South,Telangana,Furniture,Tables,Oak Dining Table,2003.62,6,0.1,381.46
ORD-100239,2022-08-22,2022-08-26,CUST-7196,Karan Nair,44.0,Male,Consumer,South,Kerala,Technology,Phones,Budget Smartphone S5,489.41,1,0.4,-23.94
ORD-100240,2024-11-24,2024-12-01,CUST-7191,Divya Iyer,34.0,Female,Consumer,West,Maharashtra,Office Supplies,Storage,File Cabinet,222.43,3,0.4,5.77
ORD-100241,2024-12-03,2024-12-04,CUST-5583,Sanjay Gupta,37.0,Male,Consumer,North,Haryana,Furniture,Chairs,Recliner Lounge Chair,1414.7,3,0.2,116.81
ORD-100242,2024-11-05,2024-11-10,CUST-7154,Kavita Reddy,58.0,Female,Consumer,East,Bihar,Technology,Accessories,USB-C Hub,3433.51,4,0.0,1109.65
ORD-100243,2023-02-22,2023-02-24,CUST-7490,Suresh Sharma,37.0,Male,Consumer,Central,Chhattisgarh,Office Supplies,Labels,Shipping Labels,216.47,3,0.15,58.3
ORD-100244,2022-01-22,2022-01-23,CUST-7567,Meera Gupta,30.0,Female,Corporate,South,Telangana,Technology,Machines,Laser Printer,2724.35,5,0.15,212.43
ORD-100245,2024-11-15,2024-11-17,CUST-1142,Sneha Kapoor,55.0,Female,Consumer,West,Gujarat,Office Supplies,Labels,Shipping Labels,327.92,7,0.0,79.39
ORD-100246,2023-05-08,2023-05-09,CUST-2539,Manish Nair,31.0,Male,Corporate,Central,Madhya Pradesh,Office Supplies,Paper,Notebook Set,368.96,5,0.0,157.41
ORD-100247,2024-12-11,2024-12-18,CUST-4738,Vivek Gupta,44.0,Male,Home Office,Central,Chhattisgarh,Furniture,Chairs,Ergo Mesh Office Chair,584.81,1,0.3,-20.69
ORD-100248,2024-12-09,2024-12-16,CUST-5328,Anjali Reddy,19.0,Female,Corporate,East,Bihar,Office Supplies,Binders,Clip Binder,173.07,5,0.0,69.22
ORD-100249,2024-09-03,2024-09-08,CUST-9697,Kavita Nair,36.0,Female,Corporate,South,Kerala,Furniture,Furnishings,Table Lamp,2588.18,5,0.0,780.82
ORD-100250,2022-12-08,2022-12-09,CUST-2335,Meera Rao,27.0,Female,Consumer,Central,Chhattisgarh,Furniture,Furnishings,Table Lamp,682.93,2,0.0,303.75
ORD-100251,2023-03-14,2023-03-16,CUST-4497,Sneha Rao,24.0,Female,Home Office,West,Gujarat,Technology,Phones,Smartphone X12,3778.71,7,0.4,47.93
ORD-100252,2024-09-01,2024-09-05,CUST-3793,Nikhil Sharma,21.0,Male,Corporate,South,Telangana,Technology,Phones,Smartphone X12,1609.9,2,0.0,555.68
ORD-100253,2022-12-22,2022-12-24,CUST-1072,Manish Nair,35.0,Male,Consumer,North,Punjab,Office Supplies,Labels,Address Labels,121.36,4,0.15,16.01
ORD-100254,2022-08-12,2022-08-18,CUST-2539,Manish Nair,34.0,Male,Corporate,South,Karnataka,Office Supplies,Binders,3-Ring Binder,157.7,2,0.3,5.93
ORD-100255,2023-10-14,2023-10-21,CUST-2835,Ritu Iyer,48.0,Female,Consumer,South,Telangana,Office Supplies,Labels,Address Labels,50.55,1,0.15,7.67
ORD-100256,2024-11-21,2024-11-24,CUST-3045,Pooja Sharma,28.0,Female,Corporate,East,West Bengal,Furniture,Bookcases,Corner Bookcase,722.87,2,0.0,302.46
ORD-100257,2024-02-11,2024-02-14,CUST-2967,Amit Reddy,28.0,Male,Consumer,Central,Madhya Pradesh,Office Supplies,Storage,File Cabinet,118.75,2,0.0,29.18
ORD-100258,2023-10-27,2023-11-03,CUST-7558,Karan Verma,33.0,Male,Home Office,East,Odisha,Furniture,Furnishings,Area Rug,1911.27,7,0.4,-27.6
ORD-100259,2022-05-11,2022-05-17,CUST-8020,Amit Mehta,35.0,Male,Corporate,South,Karnataka,Office Supplies,Labels,Address Labels,171.88,6,0.0,39.24
ORD-100260,2023-11-30,2023-12-03,CUST-8966,Meera Singh,21.0,Female,Consumer,South,Karnataka,Office Supplies,Envelopes,Window Envelopes,164.97,7,0.2,6.91
ORD-100261,2024-12-25,2025-01-01,CUST-3369,Neha Sharma,45.0,Female,Corporate,Central,Madhya Pradesh,Technology,Machines,3D Printer Mini,3949.22,5,0.0,972.07
ORD-100262,2022-07-04,2022-07-07,CUST-8466,Arjun Reddy,26.0,Male,Home Office,Central,Chhattisgarh,Technology,Accessories,USB-C Hub,3075.24,7,0.1,723.51
ORD-100263,2023-09-02,2023-09-09,CUST-8020,Amit Mehta,36.0,Male,Consumer,North,Haryana,Technology,Phones,Smartphone X12,1083.52,6,0.0,340.66
ORD-100264,2024-10-01,2024-10-06,CUST-3045,Pooja Sharma,28.0,Female,Corporate,East,Odisha,Furniture,Bookcases,5-Shelf Bookcase,1684.57,3,0.0,386.92
ORD-100265,2024-04-11,2024-04-15,CUST-1122,Rahul Joshi,58.0,Male,Consumer,North,Haryana,Technology,Machines,Label Maker,493.54,1,0.15,62.95
ORD-100266,2024-02-13,2024-02-17,CUST-1654,Sanjay Reddy,35.0,Male,Corporate,South,Karnataka,Office Supplies,Envelopes,Window Envelopes,498.19,7,0.1,90.12
ORD-100267,2024-02-21,2024-02-23,CUST-4685,Vikram Nair,18.0,Male,Home Office,South,Telangana,Furniture,Tables,Oak Dining Table,2019.62,4,0.0,488.82
ORD-100268,2023-02-06,2023-02-12,CUST-7144,Isha Patel,35.0,Female,Home Office,Central,Chhattisgarh,Furniture,Furnishings,Area Rug,540.98,3,0.2,58.29
ORD-100269,2022-12-07,2022-12-14,CUST-2982,Priya Patel,18.0,Female,Corporate,West,Maharashtra,Technology,Machines,Label Maker,469.32,2,0.0,202.64
ORD-100270,2024-07-07,2024-07-08,CUST-4015,Aditya Kapoor,27.0,Male,Corporate,West,Gujarat,Furniture,Chairs,Executive Leather Chair,411.09,1,0.1,76.69
ORD-100271,2024-07-08,2024-07-10,CUST-2692,Arjun Iyer,37.0,Male,Corporate,North,Uttar Pradesh,Office Supplies,Storage,Storage Box Set,395.09,5,0.1,108.96
ORD-100272,2024-09-19,2024-09-21,CUST-2031,Pooja Nair,41.0,Female,Consumer,North,Haryana,Furniture,Bookcases,Corner Bookcase,953.9,3,0.3,-92.24
ORD-100273,2024-11-04,2024-11-11,CUST-2031,Pooja Nair,41.0,Female,Home Office,South,Telangana,Furniture,Furnishings,Wall Clock,492.09,1,0.0,149.85
ORD-100274,2023-08-24,2023-08-31,CUST-7144,Isha Patel,38.0,Female,Corporate,North,Delhi,Office Supplies,Storage,Storage Box Set,190.42,3,0.2,22.7
ORD-100275,2023-08-11,2023-08-13,CUST-7406,Vikram Patel,34.0,Male,Consumer,Central,Madhya Pradesh,Technology,Copiers,Office Copier 200,3901.43,7,0.2,346.17
ORD-100276,2024-06-22,2024-06-24,CUST-3159,Aditya Reddy,30.0,Male,Corporate,North,Uttar Pradesh,Office Supplies,Envelopes,Window Envelopes,320.61,6,0.0,81.02
ORD-100277,2023-12-22,2023-12-26,CUST-9691,Isha Rao,37.0,Female,Consumer,North,Delhi,Office Supplies,Labels,Address Labels,38.25,1,0.0,9.3
ORD-100278,2024-02-20,2024-02-21,CUST-1422,Ritu Verma,32.0,Female,Consumer,East,West Bengal,Office Supplies,Binders,3-Ring Binder,138.8,2,0.0,47.44
ORD-100279,2024-06-19,2024-06-21,CUST-4685,Vikram Nair,18.0,Male,Consumer,West,Rajasthan,Office Supplies,Storage,File Cabinet,245.08,7,0.0,101.47
ORD-100280,2024-10-13,2024-10-17,CUST-3159,Aditya Reddy,32.0,Male,Consumer,North,Haryana,Office Supplies,Binders,Clip Binder,543.73,7,0.3,-53.42
ORD-100281,2023-01-07,2023-01-09,CUST-3159,Aditya Reddy,33.0,Male,Corporate,East,West Bengal,Technology,Phones,Budget Smartphone S5,1565.83,2,0.15,439.4
ORD-100282,2023-03-01,2023-03-04,CUST-4168,Anita Rao,34.0,Female,Consumer,South,Karnataka,Technology,Phones,Budget Smartphone S5,835.29,4,0.2,163.08
ORD-100283,2022-05-07,2022-05-09,CUST-4168,Anita Rao,32.0,Female,Home Office,South,Tamil Nadu,Furniture,Chairs,Executive Leather Chair,470.82,1,0.1,160.92
ORD-100284,2023-11-03,2023-11-10,CUST-3243,Arjun Verma,31.0,Male,Home Office,South,Telangana,Office Supplies,Envelopes,Mailing Envelopes,210.59,5,0.3,30.93
ORD-100285,2022-02-20,2022-02-26,CUST-9842,Nikhil Nair,39.0,Male,Consumer,South,Karnataka,Office Supplies,Art,Colored Pencils,228.16,6,0.1,35.7
ORD-100286,2023-06-24,2023-06-30,CUST-1719,Sneha Verma,20.0,Female,Consumer,South,Karnataka,Furniture,Tables,Oak Dining Table,1059.69,3,0.0,443.37
ORD-100287,2023-09-30,2023-10-02,CUST-6353,Aditya Iyer,44.0,Male,Corporate,East,Odisha,Technology,Machines,3D Printer Mini,690.37,2,0.0,193.34
ORD-100288,2022-12-03,2022-12-08,CUST-8564,Aditya Sharma,30.0,Male,Home Office,South,Kerala,Furniture,Chairs,Ergo Mesh Office Chair,887.43,6,0.1,217.66
ORD-100289,2023-11-13,2023-11-16,CUST-6921,Vivek Sharma,45.0,Male,Home Office,Central,Chhattisgarh,Technology,Phones,Budget Smartphone S5,2383.9,3,0.1,336.71
ORD-100290,2022-02-12,2022-02-13,CUST-9861,Sanjay Nair,28.0,Male,Consumer,South,Tamil Nadu,Technology,Phones,Smartphone X12,2293.25,6,0.1,322.39
ORD-100291,2022-02-22,2022-02-24,CUST-9092,Neha Joshi,18.0,Female,Consumer,North,Punjab,Furniture,Furnishings,Table Lamp,272.05,1,0.0,65.75
ORD-100292,2024-07-25,2024-07-26,CUST-6873,Sanjay Patel,44.0,Male,Corporate,South,Tamil Nadu,Furniture,Chairs,Executive Leather Chair,1215.93,5,0.2,73.58
ORD-100293,2023-02-07,2023-02-10,CUST-4062,Kavita Rao,52.0,Female,Consumer,South,Karnataka,Office Supplies,Paper,Sticky Notes Pack,177.71,3,,43.67
ORD-100294,2022-06-17,2022-06-19,CUST-9861,Sanjay Nair,29.0,Male,Consumer,West,Maharashtra,Technology,Accessories,Wireless Mouse,3177.25,4,0.0,800.88
ORD-100295,2023-09-06,2023-09-11,CUST-9041,Vivek Mehta,29.0,Male,Corporate,North,Punjab,Furniture,Furnishings,Table Lamp,3168.84,7,0.0,1387.45
ORD-100296,2024-05-18,2024-05-22,CUST-5401,Pooja Patel,40.0,Female,Consumer,West,Rajasthan,Office Supplies,Paper,Notebook Set,125.79,7,0.1,25.99
ORD-100297,2022-10-06,2022-10-11,CUST-3369,Neha Sharma,48.0,Female,Consumer,East,West Bengal,Technology,Phones,Smartphone X12,1005.8,2,0.1,318.26
ORD-100298,2023-12-05,2023-12-12,CUST-1719,Sneha Verma,21.0,Female,Consumer,North,Haryana,Technology,Copiers,Office Copier 200,1259.46,7,0.3,-104.67
ORD-100299,2022-04-26,2022-05-01,CUST-4685,Vikram Nair,18.0,Male,Consumer,North,Punjab,Technology,Copiers,Office Copier 200,274.84,2,0.3,0.43
ORD-100300,2022-03-13,2022-03-17,CUST-7030,Ritu Joshi,18.0,Female,Home Office,North,Uttar Pradesh,Technology,Accessories,Webcam HD,1505.89,2,0.2,367.05
ORD-100301,2023-09-17,2023-09-24,CUST-8782,Anjali Reddy,53.0,Female,Consumer,North,Uttar Pradesh,Office Supplies,Binders,Clip Binder,303.28,4,0.2,19.82
ORD-100302,2023-09-27,2023-10-01,CUST-2161,Priya Joshi,37.0,Female,Home Office,East,West Bengal,Furniture,Bookcases,5-Shelf Bookcase,352.3,1,0.1,67.86
ORD-100303,2023-12-14,2023-12-20,CUST-6921,Vivek Sharma,45.0,Male,Home Office,West,Rajasthan,Office Supplies,Storage,Desk Organizer,57.57,3,0.0,24.88
